เบี้ย,ประกันชีวิต,หลัก,เพิ่ม,อายุ,ทำ,เท่า,ตลอด,สุขภาพ,น้อย,ดี,เกิด,เหมือน,เจ็บป่วย,กำหนด,ภายใน,บริษัท,จ่าย,ช้า,คิด,ดอกเบี้ย,เพิ่มเติม,ลูกค้า,นำ,ข้อมูล,ส่วนตัว,สบาย,รู้สึก,งาน,วิริยะ,ระบบ,หัก,บัญชี,ชอบ,ประกัน,ดู,ข้อ,อย่า,คุ้ม,บอก,แจ้ง,เสีย,ชีวิต,สืบ,หา,กรณี,อุบัติเหตุ,แย่,คน,ขอบคุณ,ใช้,รักษา,ยกเลิก,รอ,บัตร,ยุ่งยาก,คืน,เงิน,รับรอง,สามารถ,ซื้อ,สูง,ปกติ,ประเทศ,สวัสดิการ,ลอง,สอบ,ถาม,ติดต่อ,เกิน,ค่า,ชดเชย,พยาบาล,เวลา,พิจารณา,บริษัทประกัน,เร็ว,โรค,ใช่,เงินสด,ตัวแทน,สิทธิ,สังคม,สะดวก,เหตุผล,ใหม่,เก่า,ยินดี,โทร,ภาษี,ทิ้ง,รถยนต์,กลับ,โดน,สาย,พ่วง,ลูก,ทราบ,เรียบร้อย,เรื่อง,หน้าที่,โอกาส,คุย,เจอ,ดูแล,เพื่อน,ช่วย,กรมธรรม์,ขนาด,ฉุกเฉิน,ตอบ,ศึกษา,คอย,ง่าย,เข้าใจ,ตัดสินใจ,สัญญา,ระยะ,ยาว,หาย,ขาย,บ้าน,แอบ,อยาก,รู้,พอ,เหลือ,พนักงาน,ราคา,จำเป็น,จบ,ไหล,ดูด,ป่วย,ยก,AIA,ปรึกษา,ฝ่าย,มะเร็ง,เอา,เสี่ยง,กลาง,สงสัย,หมด,ตกลง,แพง,กู้,MRTA,ลดหย่อน,นับ,ผ่อน,จริง,คุ้มครอง,เลือก,ยอม,รัฐ,ประหยัด,อัตรา,มอง,Bupa,ประวัติ,แนะนำ,แถลง,ปัญหา,อนาคต,ไทย,สนใจ,นอน,แผน,กรุงเทพ,ปกปิด,สิทธิ์,เต็ม,เขียน,เอกชน,ยื่น,สามี,ปฏิเสธ,ลด,บริการ,ฟิลลิป,เบิก,หลังไมค์,เสนอ,หยุด,ชำระ,ครบ,อธิบาย,ทุน,ประโยชน์,ลักษณะ,ห่วง,ยอด,ตัด,ฟ้อง,รีบ,เสร็จ,ยาก,สมาชิก,หมายเลข,ประเภท,กรุงไทย,จำกัด,มหาชน,เน้น,ส่วนลด,ยี่ห้อ,อนุญาต,รบกวน,ต่ำ,บูพา,แปลก,ใบเสร็จ,สุดท้าย,ปัจจัย,ออม,เกษียณ,ฝืน,เสมอ,เรียก,ต้องการ,ดิ้นรน,ฟัง,เยอะ,แถม,สำคัญ,กระทู้,เจ็บ,ฝาก,ถูกใจ,ยัดเยียด,แม่,ตก,คิดถึง,งัด,ไม้ตาย,ธนาคาร,ประสงค์,เซลล์,รวดเร็ว,ประสาน,เอกสาร,ถ่วง,หลักการ,เจ้าของ,ยืนยัน,หนี้,ผูก,แบ่ง,สินค้า,ติดตาม,ข้าม,ลงทุน,เจ้าหน้าที่,ขาด,ประกันภัย,ครอบครัว,วางใจ,เด็ก,จัดการ,กระจาย,ฟรี,OPD,กองทุน,หาเรื่อง,หวัง,ยุ่ง,โทรศัพท์,บ่อย,ปัจจุบัน,เชื่อ,มาตรฐาน,เงื่อนไข,ภาระ,เก็บ,ถอนเงิน,อ่าน,กำไร,พิเศษ,สร้าง,ผิด,ค่าธรรมเนียม,เพลีย,ค่าย,คงที่,กลุ่ม,เป้าหมาย,ยืดหยุ่น,ทีม,ระวัง,แยก,พลาด,ใกล้,ว่าง,ไว้ใจ,โฆษณา,หากิน,insurance,company,bank,belong,same,UDR,เสียใจ,บังคับ,คล้าย,ออมสิน,เงินเดือน,อารมณ์,ก่อ,พ่อ,ที่ดิน,แก่,ระบุ,ข้อเท็จจริง,ระงับ,ไล่เบี้ย,แทน,ถอน,ปิด,บริหาร,หลอก,โพส,ควบ,ธุรกิจ,จรรยาบรรณ,ล่มจม,เช็ค,สุข,ข้าราชการ,ลำไส้,ด่วน,รายงาน,ก้อน,เงินเฟ้อ,มรดก,LTF,RMF,พันธบัตร,เทียบ,ไกล,ตลาด,อยุธยา,งวด,ยกเว้น,รับประกัน,เบาหวาน,ขาดทุน,หุ้น,แก้,เลิก,กลัว,นายหน้า,ปาก,ธุรกรรม,ช่อง,อนุมัติ,งบประมาณ,อัตโนมัติ,แข็งแรง,ภาวะ,คลอด,ขอโทษ,พอใจ,ภาพ,แนบ,จริงใจ,มั่นคง,เสริม,เงินกู้,เข้มงวด,เงินต้น,เทคนิค,กฎหมาย,ร่วมมือ,ปกป้อง,ทบทวน,พรบ.,หมุน,ทน,IPD,เรื้อรัง,สั้น,RSV,ทดแทน,มูลค่า,อัตภาพ,อึดอัด,ผู้หญิง,เล็กน้อย,ข้อแม้,แสดง,ประสบการณ์,เหมาะ,ออฟชั่น,pa,เดินเรื่อง,ขบวนการ,เอื้อ,ปลอม,ถนัด,ห้องแถว,คอนโด,เช่า,ก่อสร้าง,ตลาดหุ้น,ทดลอง,เส้นทาง,สินเชื่อ,close,account,Kasikorn,รีฟันด์,รับผิด,เฮลิคอปเตอร์,ทหารไทย,แฝง,SCB,จัดสรร,หลาน,IRR,อาคเนย์,อิสระ,tmb,กฎ,ผู้ชาย,นิ่ว,แอบแฝง
0,0,0,0,0,0.013296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019337,0,0,0,0.024274,0,0,0,0,0,0,0,0,0,0,0.026389,0,0.020996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026094,0,0,0,0,0,0,0.03756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022785,0,0,0.024196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028166,0,0,0,0,0,0,0,0.029642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041951,0,0,0,0,0,0.040405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065625,0,0,0,0,0.033684,0,0,0,0,0.050563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035393,0,0,0,0,0,0,0,0.045162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.085123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032048,0.054685,0.046754,0,0,0,0,0.03989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.007216,0,0,0,0,0.014616,0,0,0,0,0,0,0,0,0,0,0,0,0.011451,0,0,0,0.006899,0,0,0,0,0,0,0.007476,0,0,0,0,0,0,0.005968,0,0.02336,0.01256,0,0,0.007331,0,0,0.005151,0,0,0,0.007823,0,0,0,0,0.007427,0.006341,0,0.008,0.016777,0,0,0,0,0,0,0,0,0,0,0,0.019543,0.011564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007684,0,0,0,0,0,0,0,0.018176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009488,0,0,0.009182,0,0,0,0,0.010372,0,0.008952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008224,0,0,0.02552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011543,0.005348,0,0.006697,0.021759,0.008403,0.007059,0.003592,0,0.003323,0.00447,0,0,0,0,0,0,0.004078,0,0,0,0.003428,0,0,0,0,0,0,0,0,0,0,0,0,0.008663,0,0.003119,0,0.004065,0,0,0,0.003442,0,0,0,0,0,0.004996,0,0.004889,0.005257,0,0.003729,0,0,0,0.004312,0.005828,0,0,0,0,0,0,0,0,0,0,0.010045,0.009362,0.011981,0.003415,0,0,0,0.005169,0.002913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005485,0,0,0,0,0,0.003765,0,0,0,0,0,0,0.013173,0.003227,0,0.004473,0,0,0,0,0,0.009089,0,0,0,0,0,0,0,0,0,0.003971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007457,0,0,0,0,0,0,0.003971,0,0,0,0,0,0,0,0,0,0,0.004748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00356,0,0,0,0,0,0,0,0.004439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004583,0,0.010338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003507,0,0,0,0,0,0,0.022046,0,0,0,0,0,0,0,0,0,0.002483,0.004231,0,0,0,0,0,0.005381,0.00592,0,0.00607,0,0.005781,0,0,0,0,0.00452,0,0,0,0,0,0.018537,0,0,0,0,0,0,0,0.005737,0,0,0,0,0.004025,0.006869,0.005872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00615,0,0,0,0.021969,0,0,0,0,0,0,0,0,0,0,0,0,0.004953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00889,0,0,0,0,0.009434,0,0,0,0,0,0,0,0,0,0,0,0,0.013593,0,0,0,0,0,0.008243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00912,0,0,0,0,0.016647,0,0,0,0,0,0,0,0.017366,0,0.009245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010441,0,0,0,0.013586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.06648,0.069808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07235,0,0,0.061681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063605,0,0,0,0.083511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.021915,0,0,0,0,0,0,0,0.010852,0,0,0,0,0,0,0,0.014292,0.009679,0,0,0,0.016273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012885,0,0,0,0,0,0.015834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015715,0,0,0,0,0,0,0.0169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020605,0,0,0,0,0,0.020043,0,0,0,0,0,0,0,0,0,0.023205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017486,0,0,0,0,0.003183,0,0,0.017317,0.012585,0.004232,0,0,0,0,0,0,0,0,0,0,0.006492,0,0,0,0.008752,0,0,0,0,0,0,0,0,0.008202,0,0,0,0,0.010497,0,0,0,0,0,0,0,0,0,0,0.004629,0,0,0,0,0,0.016408,0.012247,0,0,0.014685,0.0248,0,0,0,0,0.005886,0.010051,0,0.006341,0,0,0,0,0,0,0,0.005517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006927,0.007316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.028844,0.038578,0,0.033533,0,0,0,0.024664,0,0,0.038077,0.032582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026368,0,0,0,0,0,0,0,0,0.029284,0.027886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
